continent;country;region;city;lat;lon;wmo
North America;United States;Illinois;ROCKFORD GREATER ROCKFORD AP;42.20;-89.09;725430
North America;United States;Illinois;SCOTT AFB/BELLEVILL;38.55;-89.85;724338
North America;United States;Illinois;SOUTHERN ILLINOIS;37.77;-89.25;724336
North America;United States;Illinois;SPRINGFIELD CAPITAL AP;39.85;-89.68;724390
North America;United States;Illinois;STERLING ROCKFALLS;41.75;-89.67;725326
North America;United States;Illinois;UNIV OF ILLINOIS WI;40.03;-88.27;725315
North America;United States;Illinois;W. CHICAGO/DU PAGE;41.92;-88.25;725305
North America;United States;Indiana;EVANSVILLE REGIONAL AP;38.04;-87.54;724320
North America;United States;Indiana;FORT WAYNE INTL AP;41.01;-85.21;725330
North America;United States;Indiana;GRISSOM ARB;40.65;-86.15;725335
North America;United States;Indiana;HUNTINGBURG;38.25;-86.95;724365
North America;United States;Indiana;INDIANAPOLIS INTL AP;39.71;-86.27;724380
North America;United States;Indiana;LAFAYETTE PURDUE UNIV AP;40.41;-86.94;724386
North America;United States;Indiana;MONROE CO;39.13;-86.62;724375
North America;United States;Indiana;SOUTH BEND MICHIANA RGNL AP;41.71;-86.33;725350
North America;United States;Indiana;TERRE HAUTE/HULMAN;39.45;-87.32;724373
North America;United States;Iowa;AMES MUNI ARPT;42.00;-93.62;725472
North America;United States;Iowa;ANKENY REGIONAL ARP;41.68;-93.55;725466
North America;United States;Iowa;ATLANTIC;41.40;-95.05;725453
North America;United States;Iowa;BOONE MUNI;42.05;-93.85;725486
North America;United States;Iowa;BURLINGTON MUNICIPAL AP;40.78;-91.13;725455
North America;United States;Iowa;CARROLL;42.05;-94.78;725468
North America;United States;Iowa;CEDAR RAPIDS MUNICIPAL AP;41.88;-91.71;725450
North America;United States;Iowa;CHARITON;41.03;-93.37;725469
North America;United States;Iowa;CHARLES CITY;43.07;-92.62;725463
North America;United States;Iowa;CLARION;42.75;-93.77;725458
North America;United States;Iowa;CLINTON MUNI (AWOS);41.83;-90.33;725473
North America;United States;Iowa;CRESTON;41.02;-94.37;725474
North America;United States;Iowa;DAVENPORT NEXRAD;41.62;-90.58;725349
North America;United States;Iowa;DES MOINES INTL AP;41.54;-93.67;725460
North America;United States;Iowa;DUBUQUE REGIONAL AP;42.40;-90.70;725470
North America;United States;Iowa;ESTHERVILLE MUNI;43.40;-94.75;726499
North America;United States;Iowa;FAIR FIELD;41.05;-91.98;726498
North America;United States;Iowa;FORT DODGE (AWOS);42.55;-94.18;725490
North America;United States;Iowa;KEOKUK MUNI;40.47;-91.43;725456
North America;United States;Iowa;MARSHALL TOWN MUNI;42.10;-92.92;725461
North America;United States;Iowa;MASON CITY MUNICIPAL ARPT;43.16;-93.33;725485
North America;United States;Iowa;OTTUMWA INDUSTRIAL AP;41.11;-92.45;725465
North America;United States;Iowa;SIOUX CITY SIOUX GATEWAY AP;42.39;-96.38;725570
North America;United States;Iowa;SPENCER;43.17;-95.15;726500
North America;United States;Iowa;STORM LAKE;42.60;-95.23;725496
North America;United States;Iowa;WASHINGTON;41.28;-91.67;725454
North America;United States;Iowa;WATERLOO MUNICIPAL AP;42.55;-92.40;725480
North America;United States;Iowa;WEBSTER CITY;42.43;-93.87;725478
North America;United States;Kansas;CHANUTE MARTIN JOHNSON AP;37.67;-95.48;724507
North America;United States;Kansas;COFFEYVILLE MUNI;37.10;-95.57;724519
North America;United States;Kansas;CONCORDIA BLOSSER MUNI AP;39.55;-97.65;724580
North America;United States;Kansas;DODGE CITY REGIONAL AP;37.77;-99.97;724510
North America;United States;Kansas;ELKHART (AWOS);37.00;-101.90;724604
North America;United States;Kansas;FT RILEY/MARSHALL A;39.05;-96.77;724550
North America;United States;Kansas;GARDEN CITY MUNICIPAL AP;37.93;-100.73;724515
North America;United States;Kansas;GOODLAND RENNER FIELD;39.37;-101.69;724650
North America;United States;Kansas;GREAT BEND (AWOS);38.35;-98.87;724517
North America;United States;Kansas;HAYS MUNI (AWOS);38.85;-99.27;724518
North America;United States;Kansas;HILL CITY MUNICIPAL AP;39.38;-99.83;724655
North America;United States;Kansas;LAWRENCE MUNI ARPT;39.00;-95.22;724508
North America;United States;Kansas;LIBERAL MUNI;37.03;-100.95;724516
North America;United States;Kansas;MANHATTAN RGNL;39.13;-96.67;724555
North America;United States;Kansas;MCCONNELL AFB;37.62;-97.27;724505
North America;United States;Kansas;MEDICINE LODGE ASOS;37.28;-98.55;724520
North America;United States;Kansas;NEWTON (AWOS);38.05;-97.28;724509
North America;United States;Kansas;OLATHE/JOHNSON CO.;38.85;-94.73;724468
North America;United States;Kansas;PARSONSTRI CITY;37.33;-95.52;745431
North America;United States;Kansas;RUSSELL MUNICIPAL AP;38.87;-98.83;724585
North America;United States;Kansas;SALINA MUNICIPAL AP;38.81;-97.66;724586
North America;United States;Kansas;TOPEKA FORBES FIELD;38.95;-95.66;724565
North America;United States;Kansas;TOPEKA MUNICIPAL AP;39.07;-95.63;724560
North America;United States;Kansas;WICHITA MID-CONTINENT AP;37.65;-97.43;724500
North America;United States;Kansas;WICHITA/COL. JABARA;37.75;-97.22;724504
North America;United States;Kansas;WINFIELDARK CITY;37.30;-97.00;724502
North America;United States;Kentucky;BOWLING GREEN WARREN CO AP;36.98;-86.44;746716
North America;United States;Kentucky;CAPITAL CITY ARPT;38.18;-84.90;724233
North America;United States;Kentucky;CINCINNATI NORTHERN KY AP;39.04;-84.67;724210
North America;United States;Kentucky;FORT CAMPBELL (AAF);36.67;-87.50;746710
North America;United States;Kentucky;FORT KNOX/GODMAN;37.90;-85.97;724240
North America;United States;Kentucky;HENDERSON CITY;37.82;-87.68;724238
North America;United States;Kentucky;JACKSON JULIAN CARROLL AP;37.59;-83.31;724236
North America;United States;Kentucky;LEXINGTON BLUEGRASS AP;38.04;-84.61;724220
North America;United States;Kentucky;LONDON-CORBIN AP;37.09;-84.08;724243
North America;United States;Kentucky;LOUISVILLE BOWMAN FIELD;38.23;-85.66;724235
North America;United States;Kentucky;LOUISVILLE STANDIFORD FIELD;38.18;-85.73;724230
North America;United States;Kentucky;PADUCAH BARKLEY REGIONAL AP;37.06;-88.77;724350
North America;United States;Kentucky;SOMERSET(AWOS);38.00;-84.60;724354
North America;United States;Louisiana;ALEXANDRIA ESLER REGIONAL AP;31.40;-92.30;722487
North America;United States;Louisiana;ALEXANDRIA INTERNATIONAL;31.33;-92.55;747540
North America;United States;Louisiana;BARKSDALE AFB;32.50;-93.67;722485
North America;United States;Louisiana;BATON ROUGE RYAN ARPT;30.54;-91.15;722317
North America;United States;Louisiana;FORT POLK (ARMY);31.05;-93.20;722390
North America;United States;Louisiana;GRAND ISLE;29.27;-89.95;994290
North America;United States;Louisiana;LAFAYETTE REGIONAL AP;30.21;-91.99;722405
North America;United States;Louisiana;LAKE CHARLES REGIONAL ARPT;30.13;-93.23;722400
North America;United States;Louisiana;MONROE REGIONAL AP;32.51;-92.04;722486
North America;United States;Louisiana;NEW ORLEANS ALVIN CALLENDER F;29.83;-90.03;722316
North America;United States;Louisiana;NEW ORLEANS INTL ARPT;29.99;-90.25;722310
North America;United States;Louisiana;NEW ORLEANS LAKEFRONT AP;30.04;-90.03;722315
North America;United States;Louisiana;PATTERSON MEMORIAL;29.72;-91.33;722329
North America;United States;Louisiana;SALT POINT (RAMOS);29.60;-91.30;722403
North America;United States;Louisiana;SHREVEPORT DOWNTOWN;32.54;-93.74;722484
North America;United States;Louisiana;SHREVEPORT REGIONAL ARPT;32.45;-93.82;722480
North America;United States;Louisiana;SOUTHWEST PASS;28.90;-89.43;994010
North America;United States;Maine;AUBURN-LEWISTON;44.05;-70.28;726184
North America;United States;Maine;AUGUSTA AIRPORT;44.32;-69.80;726185
North America;United States;Maine;BANGOR INTERNATIONAL AP;44.81;-68.82;726088
North America;United States;Maine;BAR HARBOR (AWOS);44.45;-68.37;726077
North America;United States;Maine;BRUNSWICK NAS;43.90;-69.93;743920
North America;United States;Maine;CARIBOU MUNICIPAL ARPT;46.87;-68.03;727120
North America;United States;Maine;GREENVILLE (AMOS);45.47;-69.58;726190
North America;United States;Maine;HOULTON INTL ARPT;46.12;-67.79;727033
North America;United States;Maine;LORING AFB/LIMESTON;46.95;-67.88;727125
North America;United States;Maine;MATINICUS ROCK;43.78;-68.87;994370
North America;United States;Maine;MT DESERT ROCK;43.97;-68.12;994060
North America;United States;Maine;NORTHERN AROOSTOOK;47.28;-68.30;726083
North America;United States;Maine;PORTLAND INTL JETPORT;43.64;-70.30;726060
North America;United States;Maine;PRESQUE ISLE MUNICIP;46.69;-68.03;727130
North America;United States;Maine;ROCKLAND/KNOX(AWOS);44.07;-69.10;726079
North America;United States;Maine;SANFORD MUNI (AWOS);43.40;-70.72;726064
North America;United States;Maine;WATERVILLE (AWOS);44.53;-69.68;726073
North America;United States;Maine;WISCASSET;43.97;-69.72;727135
North America;United States;Maryland;ANDREWS AFB;38.82;-76.87;745940
North America;United States;Maryland;BALTIMORE BLT-WASHNGTN INT'L;39.17;-76.68;724060
North America;United States;Maryland;PATUXENT RIVER NAS;38.28;-76.40;724040
North America;United States;Maryland;SALISBURY WICOMICO CO AP;38.34;-75.51;724045
North America;United States;Maryland;THOMAS POINT;38.90;-76.43;994400
North America;United States;Massachusetts;BARNSTABLE MUNI BOA;41.67;-70.27;725067
North America;United States;Massachusetts;BOSTON LOGAN INT'L ARPT;42.36;-71.01;725090
North America;United States;Massachusetts;BUZZARDS BAY;41.38;-71.03;994140
North America;United States;Massachusetts;CHATHAM MUNI ARPT;41.68;-70.00;725069
North America;United States;Massachusetts;LAWRENCE MUNI;42.72;-71.12;744904
North America;United States;Massachusetts;MARTHAS VINEYARD;41.40;-70.62;725066
North America;United States;Massachusetts;NEW BEDFORD RGNL;41.67;-70.95;725065
North America;United States;Massachusetts;NORWOOD MEMORIAL;42.18;-71.18;725098
North America;United States;Massachusetts;OTIS ANGB;41.65;-70.52;725060
North America;United States;Massachusetts;PLYMOUTH MUNICIPAL;41.92;-70.73;725064
North America;United States;Massachusetts;PROVINCETOWN (AWOS);42.07;-70.22;725073
North America;United States;Massachusetts;SOUTH WEYMOUTH NAS;42.15;-70.93;725097
North America;United States;Massachusetts;WORCESTER REGIONAL ARPT;42.27;-71.88;725095
North America;United States;Michigan;ALPENA COUNTY REGIONAL AP;45.07;-83.58;726390
North America;United States;Michigan;ANTRIM CO ARPT;44.98;-85.20;727436
North America;United States;Michigan;BENTON HARBOR/ROSS;42.13;-86.43;726355
North America;United States;Michigan;CADILLAC WEXFORD CO AP;44.28;-85.42;726384
North America;United States;Michigan;CHIPPEWA CO INTL;46.25;-84.47;727344
North America;United States;Michigan;COPPER HARBOR RAMOS;47.45;-87.90;725387
North America;United States;Michigan;DETROIT CITY AIRPORT;42.41;-83.01;725375
North America;United States;Michigan;DETROIT METROPOLITAN ARPT;42.22;-83.35;725370
North America;United States;Michigan;DETROIT WILLOW RUN AP;42.23;-83.53;725376
North America;United States;Michigan;ESCANABA (AWOS);45.75;-87.03;726480
North America;United States;Michigan;FLINT BISHOP INTL ARPT;42.97;-83.75;726370
North America;United States;Michigan;GRAND RAPIDS KENT COUNTY INT';42.88;-85.52;726350
North America;United States;Michigan;GROSSE ISLE ARPT;42.10;-83.15;725373
North America;United States;Michigan;HANCOCK HOUGHTON CO AP;47.17;-88.51;727440
North America;United States;Michigan;HARBOR BEACH(RAMOS);44.02;-82.80;725386
North America;United States;Michigan;HOLLAND/TULIP CITY;42.75;-86.10;725394
North America;United States;Michigan;HOUGHTON LAKE ROSCOMMON CO;44.37;-84.69;726380
North America;United States;Michigan;HOWELL;42.63;-83.98;725378
North America;United States;Michigan;IRON MOUNTAIN/FORD;45.82;-88.12;727437
North America;United States;Michigan;IRONWOOD (AWOS);46.53;-90.13;727445
North America;United States;Michigan;JACKSON REYNOLDS FIELD;42.26;-84.46;725395
North America;United States;Michigan;KALAMAZOO BATTLE CR;42.23;-85.55;726357
North America;United States;Michigan;LANSING CAPITAL CITY ARPT;42.78;-84.58;725390
North America;United States;Michigan;MACKINACK ISLAND;45.87;-84.63;727435
North America;United States;Michigan;MANISTEE (AWOS);44.27;-86.25;726385
North America;United States;Michigan;MANISTIQUE (AMOS);45.95;-86.23;726399
North America;United States;Michigan;MARQUETTE COUNTY ARPT;46.53;-87.55;727430
North America;United States;Michigan;MENOMINEE (AWOS);45.13;-87.63;726487
North America;United States;Michigan;MUSKEGON COUNTY ARPT;43.17;-86.24;726360
North America;United States;Michigan;NEWBERRY LUCE CO.;46.32;-85.45;726394
North America;United States;Michigan;OAKLAND CO INTL;42.67;-83.42;726375
North America;United States;Michigan;OSCODA WURTSMITH AFB;44.45;-83.37;726395
North America;United States;Michigan;PASSAGE ISLAND;48.22;-88.37;994090
North America;United States;Michigan;PELLSTON EMMET COUNTY AP;45.57;-84.80;727347
North America;United States;Michigan;ROCK OF AGES;47.87;-89.32;994130
North America;United States;Michigan;SAGINAW TRI CITY INTL AP;43.53;-84.08;726379
North America;United States;Michigan;SAULT STE MARIE SANDERSON FIE;46.47;-84.37;727340
North America;United States;Michigan;SELFRIDGE ANGB;42.62;-82.83;725377
North America;United States;Michigan;ST.CLAIR COUNTY INT;42.92;-82.53;725384
